algorithm,rows,cols,density,num_agents,seed,target_idx,makespan,time_to_discovery,mean_utilization,min_utilization
single_agent_stc,50,50,0.100,1,0,0,2283,1798,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,1,2283,1550,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,2,2283,1530,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,3,2283,1420,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,4,2283,871,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,5,2283,1141,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,6,2283,1579,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,7,2283,1043,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,8,2283,1583,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,9,2283,95,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,10,2283,1955,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,11,2283,1046,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,12,2283,2084,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,13,2283,779,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,14,2283,404,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,15,2283,1277,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,16,2283,927,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,17,2283,576,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,18,2283,6,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,19,2283,780,1.0000,1.0000
voronoi_stc,50,50,0.100,2,0,0,1307,1014,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,1,1307,628,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,2,1307,608,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,3,1307,698,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,4,1307,871,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,5,1307,415,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,6,1307,585,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,7,1307,917,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,8,1307,589,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,9,1307,95,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,10,1307,991,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,11,1307,920,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,12,1307,1108,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,13,1307,779,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,14,1307,404,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,15,1307,823,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,16,1307,995,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,17,1307,576,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,18,1307,6,0.8730,0.7460
voronoi_stc,50,50,0.100,2,0,19,1307,780,0.8730,0.7460
voronoi_stc,50,50,0.100,3,0,0,1259,334,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,1,1259,440,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,2,1259,420,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,3,1259,350,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,4,1259,611,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,5,1259,805,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,6,1259,469,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,7,1259,565,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,8,1259,473,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,9,1259,215,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,10,1259,1047,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,11,1259,568,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,12,1259,4,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,13,1259,503,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,14,1259,188,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,15,1259,199,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,16,1259,663,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,17,1259,156,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,18,1259,6,0.6039,0.3169
voronoi_stc,50,50,0.100,3,0,19,1259,504,0.6039,0.3169
voronoi_stc,50,50,0.100,5,0,0,979,66,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,1,979,298,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,2,979,322,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,3,979,202,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,4,979,509,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,5,979,707,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,6,979,295,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,7,979,3,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,8,979,343,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,9,979,149,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,10,979,27,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,11,979,6,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,12,979,4,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,13,979,413,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,14,979,188,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,15,979,241,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,16,979,47,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,17,979,110,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,18,979,6,0.4656,0.1788
voronoi_stc,50,50,0.100,5,0,19,979,414,0.4656,0.1788
darp_stc,50,50,0.100,2,0,0,1307,1014,0.8730,0.7460
darp_stc,50,50,0.100,2,0,1,1307,628,0.8730,0.7460
darp_stc,50,50,0.100,2,0,2,1307,608,0.8730,0.7460
darp_stc,50,50,0.100,2,0,3,1307,698,0.8730,0.7460
darp_stc,50,50,0.100,2,0,4,1307,871,0.8730,0.7460
darp_stc,50,50,0.100,2,0,5,1307,415,0.8730,0.7460
darp_stc,50,50,0.100,2,0,6,1307,585,0.8730,0.7460
darp_stc,50,50,0.100,2,0,7,1307,917,0.8730,0.7460
darp_stc,50,50,0.100,2,0,8,1307,589,0.8730,0.7460
darp_stc,50,50,0.100,2,0,9,1307,95,0.8730,0.7460
darp_stc,50,50,0.100,2,0,10,1307,991,0.8730,0.7460
darp_stc,50,50,0.100,2,0,11,1307,920,0.8730,0.7460
darp_stc,50,50,0.100,2,0,12,1307,1108,0.8730,0.7460
darp_stc,50,50,0.100,2,0,13,1307,779,0.8730,0.7460
darp_stc,50,50,0.100,2,0,14,1307,404,0.8730,0.7460
darp_stc,50,50,0.100,2,0,15,1307,823,0.8730,0.7460
darp_stc,50,50,0.100,2,0,16,1307,995,0.8730,0.7460
darp_stc,50,50,0.100,2,0,17,1307,576,0.8730,0.7460
darp_stc,50,50,0.100,2,0,18,1307,6,0.8730,0.7460
darp_stc,50,50,0.100,2,0,19,1307,780,0.8730,0.7460
darp_stc,50,50,0.100,3,0,0,1259,334,0.6039,0.3169
darp_stc,50,50,0.100,3,0,1,1259,440,0.6039,0.3169
darp_stc,50,50,0.100,3,0,2,1259,420,0.6039,0.3169
darp_stc,50,50,0.100,3,0,3,1259,350,0.6039,0.3169
darp_stc,50,50,0.100,3,0,4,1259,611,0.6039,0.3169
darp_stc,50,50,0.100,3,0,5,1259,805,0.6039,0.3169
darp_stc,50,50,0.100,3,0,6,1259,469,0.6039,0.3169
darp_stc,50,50,0.100,3,0,7,1259,565,0.6039,0.3169
darp_stc,50,50,0.100,3,0,8,1259,473,0.6039,0.3169
darp_stc,50,50,0.100,3,0,9,1259,215,0.6039,0.3169
darp_stc,50,50,0.100,3,0,10,1259,1047,0.6039,0.3169
darp_stc,50,50,0.100,3,0,11,1259,568,0.6039,0.3169
darp_stc,50,50,0.100,3,0,12,1259,4,0.6039,0.3169
darp_stc,50,50,0.100,3,0,13,1259,503,0.6039,0.3169
darp_stc,50,50,0.100,3,0,14,1259,188,0.6039,0.3169
darp_stc,50,50,0.100,3,0,15,1259,199,0.6039,0.3169
darp_stc,50,50,0.100,3,0,16,1259,663,0.6039,0.3169
darp_stc,50,50,0.100,3,0,17,1259,156,0.6039,0.3169
darp_stc,50,50,0.100,3,0,18,1259,6,0.6039,0.3169
darp_stc,50,50,0.100,3,0,19,1259,504,0.6039,0.3169
darp_stc,50,50,0.100,5,0,0,979,66,0.4656,0.1788
darp_stc,50,50,0.100,5,0,1,979,298,0.4656,0.1788
darp_stc,50,50,0.100,5,0,2,979,322,0.4656,0.1788
darp_stc,50,50,0.100,5,0,3,979,202,0.4656,0.1788
darp_stc,50,50,0.100,5,0,4,979,509,0.4656,0.1788
darp_stc,50,50,0.100,5,0,5,979,707,0.4656,0.1788
darp_stc,50,50,0.100,5,0,6,979,295,0.4656,0.1788
darp_stc,50,50,0.100,5,0,7,979,3,0.4656,0.1788
darp_stc,50,50,0.100,5,0,8,979,343,0.4656,0.1788
darp_stc,50,50,0.100,5,0,9,979,149,0.4656,0.1788
darp_stc,50,50,0.100,5,0,10,979,27,0.4656,0.1788
darp_stc,50,50,0.100,5,0,11,979,6,0.4656,0.1788
darp_stc,50,50,0.100,5,0,12,979,4,0.4656,0.1788
darp_stc,50,50,0.100,5,0,13,979,413,0.4656,0.1788
darp_stc,50,50,0.100,5,0,14,979,188,0.4656,0.1788
darp_stc,50,50,0.100,5,0,15,979,241,0.4656,0.1788
darp_stc,50,50,0.100,5,0,16,979,47,0.4656,0.1788
darp_stc,50,50,0.100,5,0,17,979,110,0.4656,0.1788
darp_stc,50,50,0.100,5,0,18,979,6,0.4656,0.1788
darp_stc,50,50,0.100,5,0,19,979,414,0.4656,0.1788
single_agent_stc,50,50,0.100,1,1,0,2195,191,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,1,2195,1649,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,2,2195,208,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,3,2195,745,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,4,2195,1854,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,5,2195,1291,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,6,2195,1245,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,7,2195,943,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,8,2195,1372,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,9,2195,1511,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,10,2195,1021,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,11,2195,1644,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,12,2195,19,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,13,2195,2192,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,14,2195,1340,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,15,2195,1676,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,16,2195,1543,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,17,2195,691,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,18,2195,1119,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,19,2195,580,1.0000,1.0000
voronoi_stc,50,50,0.100,2,1,0,1311,1109,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,1,1311,385,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,2,1311,1210,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,3,1311,433,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,4,1311,280,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,5,1311,267,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,6,1311,105,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,7,1311,191,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,8,1311,492,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,9,1311,641,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,10,1311,565,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,11,1311,468,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,12,1311,19,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,13,1311,880,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,14,1311,260,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,15,1311,474,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,16,1311,343,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,17,1311,407,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,18,1311,719,0.8368,0.6735
voronoi_stc,50,50,0.100,2,1,19,1311,966,0.8368,0.6735
voronoi_stc,50,50,0.100,3,1,0,811,449,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,1,811,105,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,2,811,550,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,3,811,141,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,4,811,504,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,5,811,647,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,6,811,601,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,7,811,319,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,8,811,776,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,9,811,773,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,10,811,397,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,11,811,752,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,12,811,19,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,13,811,808,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,14,811,696,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,15,811,582,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,16,811,63,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,17,811,127,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,18,811,495,0.9014,0.7041
voronoi_stc,50,50,0.100,3,1,19,811,362,0.9014,0.7041
voronoi_stc,50,50,0.100,5,1,0,619,449,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,1,619,73,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,2,619,550,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,3,619,65,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,4,619,400,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,5,619,91,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,6,619,429,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,7,619,219,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,8,619,500,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,9,619,31,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,10,619,117,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,11,619,292,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,12,619,19,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,13,619,532,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,14,619,468,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,15,619,92,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,16,619,303,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,17,619,259,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,18,619,323,0.7079,0.2439
voronoi_stc,50,50,0.100,5,1,19,619,306,0.7079,0.2439
darp_stc,50,50,0.100,2,1,0,1311,1109,0.8368,0.6735
darp_stc,50,50,0.100,2,1,1,1311,385,0.8368,0.6735
darp_stc,50,50,0.100,2,1,2,1311,1210,0.8368,0.6735
darp_stc,50,50,0.100,2,1,3,1311,433,0.8368,0.6735
darp_stc,50,50,0.100,2,1,4,1311,280,0.8368,0.6735
darp_stc,50,50,0.100,2,1,5,1311,267,0.8368,0.6735
darp_stc,50,50,0.100,2,1,6,1311,105,0.8368,0.6735
darp_stc,50,50,0.100,2,1,7,1311,191,0.8368,0.6735
darp_stc,50,50,0.100,2,1,8,1311,492,0.8368,0.6735
darp_stc,50,50,0.100,2,1,9,1311,641,0.8368,0.6735
darp_stc,50,50,0.100,2,1,10,1311,565,0.8368,0.6735
darp_stc,50,50,0.100,2,1,11,1311,468,0.8368,0.6735
darp_stc,50,50,0.100,2,1,12,1311,19,0.8368,0.6735
darp_stc,50,50,0.100,2,1,13,1311,880,0.8368,0.6735
darp_stc,50,50,0.100,2,1,14,1311,260,0.8368,0.6735
darp_stc,50,50,0.100,2,1,15,1311,474,0.8368,0.6735
darp_stc,50,50,0.100,2,1,16,1311,343,0.8368,0.6735
darp_stc,50,50,0.100,2,1,17,1311,407,0.8368,0.6735
darp_stc,50,50,0.100,2,1,18,1311,719,0.8368,0.6735
darp_stc,50,50,0.100,2,1,19,1311,966,0.8368,0.6735
darp_stc,50,50,0.100,3,1,0,811,449,0.9014,0.7041
darp_stc,50,50,0.100,3,1,1,811,105,0.9014,0.7041
darp_stc,50,50,0.100,3,1,2,811,550,0.9014,0.7041
darp_stc,50,50,0.100,3,1,3,811,141,0.9014,0.7041
darp_stc,50,50,0.100,3,1,4,811,504,0.9014,0.7041
darp_stc,50,50,0.100,3,1,5,811,647,0.9014,0.7041
darp_stc,50,50,0.100,3,1,6,811,601,0.9014,0.7041
darp_stc,50,50,0.100,3,1,7,811,319,0.9014,0.7041
darp_stc,50,50,0.100,3,1,8,811,776,0.9014,0.7041
darp_stc,50,50,0.100,3,1,9,811,773,0.9014,0.7041
darp_stc,50,50,0.100,3,1,10,811,397,0.9014,0.7041
darp_stc,50,50,0.100,3,1,11,811,752,0.9014,0.7041
darp_stc,50,50,0.100,3,1,12,811,19,0.9014,0.7041
darp_stc,50,50,0.100,3,1,13,811,808,0.9014,0.7041
darp_stc,50,50,0.100,3,1,14,811,696,0.9014,0.7041
darp_stc,50,50,0.100,3,1,15,811,582,0.9014,0.7041
darp_stc,50,50,0.100,3,1,16,811,63,0.9014,0.7041
darp_stc,50,50,0.100,3,1,17,811,127,0.9014,0.7041
darp_stc,50,50,0.100,3,1,18,811,495,0.9014,0.7041
darp_stc,50,50,0.100,3,1,19,811,362,0.9014,0.7041
darp_stc,50,50,0.100,5,1,0,619,449,0.7079,0.2439
darp_stc,50,50,0.100,5,1,1,619,73,0.7079,0.2439
darp_stc,50,50,0.100,5,1,2,619,550,0.7079,0.2439
darp_stc,50,50,0.100,5,1,3,619,65,0.7079,0.2439
darp_stc,50,50,0.100,5,1,4,619,400,0.7079,0.2439
darp_stc,50,50,0.100,5,1,5,619,91,0.7079,0.2439
darp_stc,50,50,0.100,5,1,6,619,429,0.7079,0.2439
darp_stc,50,50,0.100,5,1,7,619,219,0.7079,0.2439
darp_stc,50,50,0.100,5,1,8,619,500,0.7079,0.2439
darp_stc,50,50,0.100,5,1,9,619,31,0.7079,0.2439
darp_stc,50,50,0.100,5,1,10,619,117,0.7079,0.2439
darp_stc,50,50,0.100,5,1,11,619,292,0.7079,0.2439
darp_stc,50,50,0.100,5,1,12,619,19,0.7079,0.2439
darp_stc,50,50,0.100,5,1,13,619,532,0.7079,0.2439
darp_stc,50,50,0.100,5,1,14,619,468,0.7079,0.2439
darp_stc,50,50,0.100,5,1,15,619,92,0.7079,0.2439
darp_stc,50,50,0.100,5,1,16,619,303,0.7079,0.2439
darp_stc,50,50,0.100,5,1,17,619,259,0.7079,0.2439
darp_stc,50,50,0.100,5,1,18,619,323,0.7079,0.2439
darp_stc,50,50,0.100,5,1,19,619,306,0.7079,0.2439
single_agent_stc,50,50,0.100,1,2,0,2223,94,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,1,2223,2214,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,2,2223,1597,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,3,2223,176,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,4,2223,545,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,5,2223,241,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,6,2223,1733,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,7,2223,703,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,8,2223,699,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,9,2223,1702,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,10,2223,183,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,11,2223,113,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,12,2223,1261,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,13,2223,721,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,14,2223,450,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,15,2223,1808,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,16,2223,209,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,17,2223,1279,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,18,2223,1090,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,19,2223,1171,1.0000,1.0000
voronoi_stc,50,50,0.100,2,2,0,1327,66,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,1,1327,886,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,2,1327,437,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,3,1327,1244,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,4,1327,777,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,5,1327,1325,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,6,1327,637,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,7,1327,823,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,8,1327,819,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,9,1327,490,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,10,1327,1251,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,11,1327,33,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,12,1327,153,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,13,1327,749,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,14,1327,114,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,15,1327,408,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,16,1327,1065,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,17,1327,171,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,18,1327,1150,0.8372,0.6745
voronoi_stc,50,50,0.100,2,2,19,1327,1291,0.8372,0.6745
voronoi_stc,50,50,0.100,3,2,0,1155,466,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,1,1155,838,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,2,1155,381,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,3,1155,1072,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,4,1155,95,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,5,1155,1153,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,6,1155,1037,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,7,1155,699,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,8,1155,695,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,9,1155,434,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,10,1155,1079,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,11,1155,433,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,12,1155,553,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,13,1155,717,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,14,1155,62,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,15,1155,352,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,16,1155,41,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,17,1155,571,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,18,1155,382,0.6410,0.1896
voronoi_stc,50,50,0.100,3,2,19,1155,1119,0.6410,0.1896
voronoi_stc,50,50,0.100,5,2,0,919,458,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,1,919,170,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,2,919,433,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,3,919,860,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,4,919,87,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,5,919,917,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,6,919,187,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,7,919,185,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,8,919,83,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,9,919,222,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,10,919,867,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,11,919,437,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,12,919,545,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,13,919,163,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,14,919,24,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,15,919,54,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,16,919,45,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,17,919,563,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,18,919,386,0.4829,0.2296
voronoi_stc,50,50,0.100,5,2,19,919,883,0.4829,0.2296
darp_stc,50,50,0.100,2,2,0,1327,66,0.8372,0.6745
darp_stc,50,50,0.100,2,2,1,1327,886,0.8372,0.6745
darp_stc,50,50,0.100,2,2,2,1327,437,0.8372,0.6745
darp_stc,50,50,0.100,2,2,3,1327,1244,0.8372,0.6745
darp_stc,50,50,0.100,2,2,4,1327,777,0.8372,0.6745
darp_stc,50,50,0.100,2,2,5,1327,1325,0.8372,0.6745
darp_stc,50,50,0.100,2,2,6,1327,637,0.8372,0.6745
darp_stc,50,50,0.100,2,2,7,1327,823,0.8372,0.6745
darp_stc,50,50,0.100,2,2,8,1327,819,0.8372,0.6745
darp_stc,50,50,0.100,2,2,9,1327,490,0.8372,0.6745
darp_stc,50,50,0.100,2,2,10,1327,1251,0.8372,0.6745
darp_stc,50,50,0.100,2,2,11,1327,33,0.8372,0.6745
darp_stc,50,50,0.100,2,2,12,1327,153,0.8372,0.6745
darp_stc,50,50,0.100,2,2,13,1327,749,0.8372,0.6745
darp_stc,50,50,0.100,2,2,14,1327,114,0.8372,0.6745
darp_stc,50,50,0.100,2,2,15,1327,408,0.8372,0.6745
darp_stc,50,50,0.100,2,2,16,1327,1065,0.8372,0.6745
darp_stc,50,50,0.100,2,2,17,1327,171,0.8372,0.6745
darp_stc,50,50,0.100,2,2,18,1327,1150,0.8372,0.6745
darp_stc,50,50,0.100,2,2,19,1327,1291,0.8372,0.6745
darp_stc,50,50,0.100,3,2,0,1155,466,0.6410,0.1896
darp_stc,50,50,0.100,3,2,1,1155,838,0.6410,0.1896
darp_stc,50,50,0.100,3,2,2,1155,381,0.6410,0.1896
darp_stc,50,50,0.100,3,2,3,1155,1072,0.6410,0.1896
darp_stc,50,50,0.100,3,2,4,1155,95,0.6410,0.1896
darp_stc,50,50,0.100,3,2,5,1155,1153,0.6410,0.1896
darp_stc,50,50,0.100,3,2,6,1155,1037,0.6410,0.1896
