algorithm,rows,cols,density,num_agents,seed,target_idx,makespan,time_to_discovery,mean_utilization,min_utilization
single_agent_stc,50,50,0.100,1,0,0,2283,1798,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,1,2283,1550,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,2,2283,1530,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,3,2283,1420,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,4,2283,871,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,5,2283,1141,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,6,2283,1579,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,7,2283,1043,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,8,2283,1583,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,9,2283,95,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,10,2283,1955,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,11,2283,1046,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,12,2283,2084,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,13,2283,779,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,14,2283,404,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,15,2283,1277,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,16,2283,927,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,17,2283,576,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,18,2283,6,1.0000,1.0000
single_agent_stc,50,50,0.100,1,0,19,2283,780,1.0000,1.0000
voronoi_stc,50,50,0.100,2,0,0,1727,1310,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,1,1727,1062,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,2,1727,1042,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,3,1727,932,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,4,1727,383,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,5,1727,653,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,6,1727,1091,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,7,1727,555,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,8,1727,1095,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,9,1727,51,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,10,1727,1467,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,11,1727,558,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,12,1727,1596,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,13,1727,487,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,14,1727,352,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,15,1727,789,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,16,1727,439,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,17,1727,1664,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,18,1727,6,0.6607,0.3214
voronoi_stc,50,50,0.100,2,0,19,1727,488,0.6607,0.3214
voronoi_stc,50,50,0.100,3,0,0,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,1,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,2,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,3,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,4,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,5,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,6,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,7,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,8,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,9,555,51,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,10,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,11,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,12,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,13,555,487,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,14,555,352,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,15,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,16,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,17,555,-1,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,18,555,0,0.3369,0.0054
voronoi_stc,50,50,0.100,3,0,19,555,488,0.3369,0.0054
voronoi_stc,50,50,0.100,5,0,0,1303,208,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,1,1303,700,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,2,1303,680,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,3,1303,618,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,4,1303,-1,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,5,1303,1075,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,6,1303,729,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,7,1303,957,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,8,1303,733,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,9,1303,123,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,10,1303,1173,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,11,1303,960,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,12,1303,50,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,13,1303,427,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,14,1303,-1,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,15,1303,495,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,16,1303,193,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,17,1303,468,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,18,1303,0,0.2939,0.0023
voronoi_stc,50,50,0.100,5,0,19,1303,428,0.2939,0.0023
darp_stc,50,50,0.100,2,0,0,1727,1310,0.6607,0.3214
darp_stc,50,50,0.100,2,0,1,1727,1062,0.6607,0.3214
darp_stc,50,50,0.100,2,0,2,1727,1042,0.6607,0.3214
darp_stc,50,50,0.100,2,0,3,1727,932,0.6607,0.3214
darp_stc,50,50,0.100,2,0,4,1727,383,0.6607,0.3214
darp_stc,50,50,0.100,2,0,5,1727,653,0.6607,0.3214
darp_stc,50,50,0.100,2,0,6,1727,1091,0.6607,0.3214
darp_stc,50,50,0.100,2,0,7,1727,555,0.6607,0.3214
darp_stc,50,50,0.100,2,0,8,1727,1095,0.6607,0.3214
darp_stc,50,50,0.100,2,0,9,1727,51,0.6607,0.3214
darp_stc,50,50,0.100,2,0,10,1727,1467,0.6607,0.3214
darp_stc,50,50,0.100,2,0,11,1727,558,0.6607,0.3214
darp_stc,50,50,0.100,2,0,12,1727,1596,0.6607,0.3214
darp_stc,50,50,0.100,2,0,13,1727,487,0.6607,0.3214
darp_stc,50,50,0.100,2,0,14,1727,352,0.6607,0.3214
darp_stc,50,50,0.100,2,0,15,1727,789,0.6607,0.3214
darp_stc,50,50,0.100,2,0,16,1727,439,0.6607,0.3214
darp_stc,50,50,0.100,2,0,17,1727,1664,0.6607,0.3214
darp_stc,50,50,0.100,2,0,18,1727,6,0.6607,0.3214
darp_stc,50,50,0.100,2,0,19,1727,488,0.6607,0.3214
darp_stc,50,50,0.100,3,0,0,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,1,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,2,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,3,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,4,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,5,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,6,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,7,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,8,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,9,555,51,0.3369,0.0054
darp_stc,50,50,0.100,3,0,10,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,11,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,12,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,13,555,487,0.3369,0.0054
darp_stc,50,50,0.100,3,0,14,555,352,0.3369,0.0054
darp_stc,50,50,0.100,3,0,15,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,16,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,17,555,-1,0.3369,0.0054
darp_stc,50,50,0.100,3,0,18,555,0,0.3369,0.0054
darp_stc,50,50,0.100,3,0,19,555,488,0.3369,0.0054
darp_stc,50,50,0.100,5,0,0,1303,208,0.2939,0.0023
darp_stc,50,50,0.100,5,0,1,1303,700,0.2939,0.0023
darp_stc,50,50,0.100,5,0,2,1303,680,0.2939,0.0023
darp_stc,50,50,0.100,5,0,3,1303,618,0.2939,0.0023
darp_stc,50,50,0.100,5,0,4,1303,-1,0.2939,0.0023
darp_stc,50,50,0.100,5,0,5,1303,1075,0.2939,0.0023
darp_stc,50,50,0.100,5,0,6,1303,729,0.2939,0.0023
darp_stc,50,50,0.100,5,0,7,1303,957,0.2939,0.0023
darp_stc,50,50,0.100,5,0,8,1303,733,0.2939,0.0023
darp_stc,50,50,0.100,5,0,9,1303,123,0.2939,0.0023
darp_stc,50,50,0.100,5,0,10,1303,1173,0.2939,0.0023
darp_stc,50,50,0.100,5,0,11,1303,960,0.2939,0.0023
darp_stc,50,50,0.100,5,0,12,1303,50,0.2939,0.0023
darp_stc,50,50,0.100,5,0,13,1303,427,0.2939,0.0023
darp_stc,50,50,0.100,5,0,14,1303,-1,0.2939,0.0023
darp_stc,50,50,0.100,5,0,15,1303,495,0.2939,0.0023
darp_stc,50,50,0.100,5,0,16,1303,193,0.2939,0.0023
darp_stc,50,50,0.100,5,0,17,1303,468,0.2939,0.0023
darp_stc,50,50,0.100,5,0,18,1303,0,0.2939,0.0023
darp_stc,50,50,0.100,5,0,19,1303,428,0.2939,0.0023
single_agent_stc,50,50,0.100,1,1,0,2195,191,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,1,2195,1649,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,2,2195,208,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,3,2195,745,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,4,2195,1854,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,5,2195,1291,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,6,2195,1245,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,7,2195,943,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,8,2195,1372,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,9,2195,1511,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,10,2195,1021,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,11,2195,1644,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,12,2195,19,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,13,2195,2192,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,14,2195,1340,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,15,2195,1676,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,16,2195,1543,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,17,2195,691,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,18,2195,1119,1.0000,1.0000
single_agent_stc,50,50,0.100,1,1,19,2195,580,1.0000,1.0000
voronoi_stc,50,50,0.100,2,1,0,1767,191,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,1,1767,97,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,2,1767,208,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,3,1767,1053,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,4,1767,662,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,5,1767,1467,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,6,1767,1429,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,7,1767,1199,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,8,1767,1528,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,9,1767,947,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,10,1767,393,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,11,1767,324,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,12,1767,19,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,13,1767,1764,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,14,1767,1472,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,15,1767,116,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,16,1767,75,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,17,1767,71,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,18,1767,1303,0.6208,0.2417
voronoi_stc,50,50,0.100,2,1,19,1767,524,0.6208,0.2417
voronoi_stc,50,50,0.100,3,1,0,1415,171,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,1,1415,45,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,2,1415,188,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,3,1415,749,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,4,1415,322,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,5,1415,775,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,6,1415,1133,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,7,1415,903,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,8,1415,1204,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,9,1415,103,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,10,1415,117,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,11,1415,604,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,12,1415,19,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,13,1415,1412,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,14,1415,1172,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,15,1415,64,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,16,1415,615,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,17,1415,571,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,18,1415,1007,0.5166,0.1067
voronoi_stc,50,50,0.100,3,1,19,1415,372,0.5166,0.1067
voronoi_stc,50,50,0.100,5,1,0,1055,869,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,1,1055,41,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,2,1055,970,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,3,1055,21,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,4,1055,182,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,5,1055,35,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,6,1055,355,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,7,1055,89,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,8,1055,474,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,9,1055,429,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,10,1055,117,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,11,1055,436,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,12,1055,293,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,13,1055,342,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,14,1055,112,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,15,1055,60,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,16,1055,447,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,17,1055,403,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,18,1055,205,0.4154,0.1128
voronoi_stc,50,50,0.100,5,1,19,1055,300,0.4154,0.1128
darp_stc,50,50,0.100,2,1,0,1767,191,0.6208,0.2417
darp_stc,50,50,0.100,2,1,1,1767,97,0.6208,0.2417
darp_stc,50,50,0.100,2,1,2,1767,208,0.6208,0.2417
darp_stc,50,50,0.100,2,1,3,1767,1053,0.6208,0.2417
darp_stc,50,50,0.100,2,1,4,1767,662,0.6208,0.2417
darp_stc,50,50,0.100,2,1,5,1767,1467,0.6208,0.2417
darp_stc,50,50,0.100,2,1,6,1767,1429,0.6208,0.2417
darp_stc,50,50,0.100,2,1,7,1767,1199,0.6208,0.2417
darp_stc,50,50,0.100,2,1,8,1767,1528,0.6208,0.2417
darp_stc,50,50,0.100,2,1,9,1767,947,0.6208,0.2417
darp_stc,50,50,0.100,2,1,10,1767,393,0.6208,0.2417
darp_stc,50,50,0.100,2,1,11,1767,324,0.6208,0.2417
darp_stc,50,50,0.100,2,1,12,1767,19,0.6208,0.2417
darp_stc,50,50,0.100,2,1,13,1767,1764,0.6208,0.2417
darp_stc,50,50,0.100,2,1,14,1767,1472,0.6208,0.2417
darp_stc,50,50,0.100,2,1,15,1767,116,0.6208,0.2417
darp_stc,50,50,0.100,2,1,16,1767,75,0.6208,0.2417
darp_stc,50,50,0.100,2,1,17,1767,71,0.6208,0.2417
darp_stc,50,50,0.100,2,1,18,1767,1303,0.6208,0.2417
darp_stc,50,50,0.100,2,1,19,1767,524,0.6208,0.2417
darp_stc,50,50,0.100,3,1,0,1415,171,0.5166,0.1067
darp_stc,50,50,0.100,3,1,1,1415,45,0.5166,0.1067
darp_stc,50,50,0.100,3,1,2,1415,188,0.5166,0.1067
darp_stc,50,50,0.100,3,1,3,1415,749,0.5166,0.1067
darp_stc,50,50,0.100,3,1,4,1415,322,0.5166,0.1067
darp_stc,50,50,0.100,3,1,5,1415,775,0.5166,0.1067
darp_stc,50,50,0.100,3,1,6,1415,1133,0.5166,0.1067
darp_stc,50,50,0.100,3,1,7,1415,903,0.5166,0.1067
darp_stc,50,50,0.100,3,1,8,1415,1204,0.5166,0.1067
darp_stc,50,50,0.100,3,1,9,1415,103,0.5166,0.1067
darp_stc,50,50,0.100,3,1,10,1415,117,0.5166,0.1067
darp_stc,50,50,0.100,3,1,11,1415,604,0.5166,0.1067
darp_stc,50,50,0.100,3,1,12,1415,19,0.5166,0.1067
darp_stc,50,50,0.100,3,1,13,1415,1412,0.5166,0.1067
darp_stc,50,50,0.100,3,1,14,1415,1172,0.5166,0.1067
darp_stc,50,50,0.100,3,1,15,1415,64,0.5166,0.1067
darp_stc,50,50,0.100,3,1,16,1415,615,0.5166,0.1067
darp_stc,50,50,0.100,3,1,17,1415,571,0.5166,0.1067
darp_stc,50,50,0.100,3,1,18,1415,1007,0.5166,0.1067
darp_stc,50,50,0.100,3,1,19,1415,372,0.5166,0.1067
darp_stc,50,50,0.100,5,1,0,1055,869,0.4154,0.1128
darp_stc,50,50,0.100,5,1,1,1055,41,0.4154,0.1128
darp_stc,50,50,0.100,5,1,2,1055,970,0.4154,0.1128
darp_stc,50,50,0.100,5,1,3,1055,21,0.4154,0.1128
darp_stc,50,50,0.100,5,1,4,1055,182,0.4154,0.1128
darp_stc,50,50,0.100,5,1,5,1055,35,0.4154,0.1128
darp_stc,50,50,0.100,5,1,6,1055,355,0.4154,0.1128
darp_stc,50,50,0.100,5,1,7,1055,89,0.4154,0.1128
darp_stc,50,50,0.100,5,1,8,1055,474,0.4154,0.1128
darp_stc,50,50,0.100,5,1,9,1055,429,0.4154,0.1128
darp_stc,50,50,0.100,5,1,10,1055,117,0.4154,0.1128
darp_stc,50,50,0.100,5,1,11,1055,436,0.4154,0.1128
darp_stc,50,50,0.100,5,1,12,1055,293,0.4154,0.1128
darp_stc,50,50,0.100,5,1,13,1055,342,0.4154,0.1128
darp_stc,50,50,0.100,5,1,14,1055,112,0.4154,0.1128
darp_stc,50,50,0.100,5,1,15,1055,60,0.4154,0.1128
darp_stc,50,50,0.100,5,1,16,1055,447,0.4154,0.1128
darp_stc,50,50,0.100,5,1,17,1055,403,0.4154,0.1128
darp_stc,50,50,0.100,5,1,18,1055,205,0.4154,0.1128
darp_stc,50,50,0.100,5,1,19,1055,300,0.4154,0.1128
single_agent_stc,50,50,0.100,1,2,0,2223,94,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,1,2223,2214,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,2,2223,1597,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,3,2223,176,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,4,2223,545,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,5,2223,241,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,6,2223,1733,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,7,2223,703,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,8,2223,699,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,9,2223,1702,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,10,2223,183,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,11,2223,113,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,12,2223,1261,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,13,2223,721,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,14,2223,450,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,15,2223,1808,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,16,2223,209,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,17,2223,1279,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,18,2223,1090,1.0000,1.0000
single_agent_stc,50,50,0.100,1,2,19,2223,1171,1.0000,1.0000
voronoi_stc,50,50,0.100,2,2,0,1995,86,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,1,1995,1986,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,2,1995,1397,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,3,1995,168,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,4,1995,469,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,5,1995,233,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,6,1995,1513,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,7,1995,185,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,8,1995,567,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,9,1995,1486,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,10,1995,175,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,11,1995,105,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,12,1995,1073,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,13,1995,163,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,14,1995,24,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,15,1995,54,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,16,1995,201,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,17,1995,1091,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,18,1995,902,0.5569,0.1138
voronoi_stc,50,50,0.100,2,2,19,1995,983,0.5569,0.1138
voronoi_stc,50,50,0.100,3,2,0,1355,122,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,1,1355,1346,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,2,1355,757,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,3,1355,204,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,4,1355,389,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,5,1355,257,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,6,1355,873,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,7,1355,167,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,8,1355,471,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,9,1355,846,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,10,1355,211,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,11,1355,141,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,12,1355,433,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,13,1355,123,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,14,1355,12,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,15,1355,46,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,16,1355,581,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,17,1355,451,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,18,1355,602,0.5464,0.1232
voronoi_stc,50,50,0.100,3,2,19,1355,343,0.5464,0.1232
voronoi_stc,50,50,0.100,5,2,0,1443,792,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,1,1443,300,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,2,1443,155,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,3,1443,54,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,4,1443,363,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,5,1443,119,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,6,1443,1311,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,7,1443,47,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,8,1443,43,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,9,1443,208,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,10,1443,61,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,11,1443,759,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,12,1443,879,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,13,1443,67,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,14,1443,12,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,15,1443,146,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,16,1443,87,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,17,1443,897,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,18,1443,708,0.3076,0.0769
voronoi_stc,50,50,0.100,5,2,19,1443,1361,0.3076,0.0769
darp_stc,50,50,0.100,2,2,0,1995,86,0.5569,0.1138
darp_stc,50,50,0.100,2,2,1,1995,1986,0.5569,0.1138
darp_stc,50,50,0.100,2,2,2,1995,1397,0.5569,0.1138
darp_stc,50,50,0.100,2,2,3,1995,168,0.5569,0.1138
darp_stc,50,50,0.100,2,2,4,1995,469,0.5569,0.1138
darp_stc,50,50,0.100,2,2,5,1995,233,0.5569,0.1138
darp_stc,50,50,0.100,2,2,6,1995,1513,0.5569,0.1138
darp_stc,50,50,0.100,2,2,7,1995,185,0.5569,0.1138
darp_stc,50,50,0.100,2,2,8,1995,567,0.5569,0.1138
darp_stc,50,50,0.100,2,2,9,1995,1486,0.5569,0.1138
darp_stc,50,50,0.100,2,2,10,1995,175,0.5569,0.1138
darp_stc,50,50,0.100,2,2,11,1995,105,0.5569,0.1138
darp_stc,50,50,0.100,2,2,12,1995,1073,0.5569,0.1138
darp_stc,50,50,0.100,2,2,13,1995,163,0.5569,0.1138
darp_stc,50,50,0.100,2,2,14,1995,24,0.5569,0.1138
darp_stc,50,50,0.100,2,2,15,1995,54,0.5569,0.1138
darp_stc,50,50,0.100,2,2,16,1995,201,0.5569,0.1138
darp_stc,50,50,0.100,2,2,17,1995,1091,0.5569,0.1138
darp_stc,50,50,0.100,2,2,18,1995,902,0.5569,0.1138
darp_stc,50,50,0.100,2,2,19,1995,983,0.5569,0.1138
darp_stc,50,50,0.100,3,2,0,1355,122,0.5464,0.1232
darp_stc,50,50,0.100,3,2,1,1355,1346,0.5464,0.1232
